date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:38:51	67949/67949	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/guide/tutorial_4.html	doc.akka.io/docs/akka/current/guide/tutorial_4.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:52	76373/76373	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/guide/tutorial_5.html	doc.akka.io/docs/akka/current/guide/tutorial_5.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:53	23990/23990	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/terminology.html	doc.akka.io/docs/akka/current/general/terminology.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:54	22166/22166	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/actor-systems.html	doc.akka.io/docs/akka/current/general/actor-systems.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:55	23517/23517	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/actors.html	doc.akka.io/docs/akka/current/general/actors.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:56	41591/41591	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/supervision.html	doc.akka.io/docs/akka/current/general/supervision.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:57	36394/36394	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/addressing.html	doc.akka.io/docs/akka/current/general/addressing.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:58	20295/20295	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/remoting.html	doc.akka.io/docs/akka/current/general/remoting.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:38:59	21649/21649	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/jmm.html	doc.akka.io/docs/akka/current/general/jmm.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:00	36507/36507	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/message-delivery-reliability.html	doc.akka.io/docs/akka/current/general/message-delivery-reliability.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:01	240605/240605	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/general/configuration.html	doc.akka.io/docs/akka/current/general/configuration.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:02	151292/151292	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/actors.html	doc.akka.io/docs/akka/current/actors.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:03	41720/41720	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/fault-tolerance.html	doc.akka.io/docs/akka/current/fault-tolerance.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:04	49444/49444	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/dispatchers.html	doc.akka.io/docs/akka/current/dispatchers.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:05	49078/49078	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/mailboxes.html	doc.akka.io/docs/akka/current/mailboxes.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:06	123010/123010	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/routing.html	doc.akka.io/docs/akka/current/routing.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:07	74327/74327	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/fsm.html	doc.akka.io/docs/akka/current/fsm.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:08	145270/145270	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/persistence.html	doc.akka.io/docs/akka/current/persistence.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:09	74963/74963	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/persistence-schema-evolution.html	doc.akka.io/docs/akka/current/persistence-schema-evolution.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:10	69164/69164	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/persistence-query.html	doc.akka.io/docs/akka/current/persistence-query.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:11	30599/30599	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/persistence-query-leveldb.html	doc.akka.io/docs/akka/current/persistence-query-leveldb.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:12	32686/32686	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/persistence-fsm.html	doc.akka.io/docs/akka/current/persistence-fsm.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:13	47527/47527	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/persistence-journals.html	doc.akka.io/docs/akka/current/persistence-journals.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:14	109030/109030	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/testing.html	doc.akka.io/docs/akka/current/testing.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:15	24287/24287	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/guide/index.html	doc.akka.io/docs/akka/current/typed/guide/index.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:16	78941/78941	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/actors.html	doc.akka.io/docs/akka/current/typed/actors.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:17	20106/20106	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/dispatchers.html	doc.akka.io/docs/akka/current/typed/dispatchers.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:18	32378/32378	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/coexisting.html	doc.akka.io/docs/akka/current/typed/coexisting.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:19	36732/36732	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/actor-lifecycle.html	doc.akka.io/docs/akka/current/typed/actor-lifecycle.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:19	64619/64619	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/interaction-patterns.html	doc.akka.io/docs/akka/current/typed/interaction-patterns.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:21	36508/36508	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/fault-tolerance.html	doc.akka.io/docs/akka/current/typed/fault-tolerance.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:21	27137/27137	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/actor-discovery.html	doc.akka.io/docs/akka/current/typed/actor-discovery.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:22	26494/26494	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/routers.html	doc.akka.io/docs/akka/current/typed/routers.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:24	25597/25597	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/stash.html	doc.akka.io/docs/akka/current/typed/stash.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:25	26660/26660	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/stream.html	doc.akka.io/docs/akka/current/typed/stream.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:26	29512/29512	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/cluster.html	doc.akka.io/docs/akka/current/typed/cluster.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:27	32803/32803	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/distributed-data.html	doc.akka.io/docs/akka/current/typed/distributed-data.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:28	25717/25717	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/cluster-singleton.html	doc.akka.io/docs/akka/current/typed/cluster-singleton.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:29	38634/38634	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/cluster-sharding.html	doc.akka.io/docs/akka/current/typed/cluster-sharding.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:30	87477/87477	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/persistence.html	doc.akka.io/docs/akka/current/typed/persistence.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:31	22029/22029	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/fsm.html	doc.akka.io/docs/akka/current/typed/fsm.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:32	54076/54076	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/typed/testing.html	doc.akka.io/docs/akka/current/typed/testing.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:33	34397/34397	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/common/cluster.html	doc.akka.io/docs/akka/current/common/cluster.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:34	93983/93983	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/cluster-usage.html	doc.akka.io/docs/akka/current/cluster-usage.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:35	37157/37157	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/cluster-routing.html	doc.akka.io/docs/akka/current/cluster-routing.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:36	38672/38672	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/cluster-singleton.html	doc.akka.io/docs/akka/current/cluster-singleton.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:37	37021/37021	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/distributed-pub-sub.html	doc.akka.io/docs/akka/current/distributed-pub-sub.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:38	51276/51276	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/cluster-client.html	doc.akka.io/docs/akka/current/cluster-client.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:39	73730/73730	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/cluster-sharding.html	doc.akka.io/docs/akka/current/cluster-sharding.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:40	45192/45192	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/cluster-metrics.html	doc.akka.io/docs/akka/current/cluster-metrics.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:41	121682/121682	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/distributed-data.html	doc.akka.io/docs/akka/current/distributed-data.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:42	32128/32128	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:21%20GMT	https://doc.akka.io/docs/akka/current/cluster-dc.html	doc.akka.io/docs/akka/current/cluster-dc.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:43	23118/23118	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/multi-jvm-testing.html	doc.akka.io/docs/akka/current/multi-jvm-testing.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:44	30657/30657	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:19%20GMT	https://doc.akka.io/docs/akka/current/multi-node-testing.html	doc.akka.io/docs/akka/current/multi-node-testing.html	(from https://doc.akka.io/docs/akka/current/index.html)
18:39:45	20818/20818	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2016:06:20%20GMT	https://doc.akka.io/docs/akka/current/stream/stream-introduction.html	doc.akka.io/docs/akka/current/stream/stream-introduction.html	(from https://doc.akka.io/docs/akka/current/index.html)
